name,date,wins,losses,draw,current_lose_streak,current_win_streak,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_DoctoStoppage,age,Stance,Height_cms,Reach_cms,winratio
TJ Dillashaw,2021-07-24,12,4,0,1,0,5.26,0.41,0.8,1.63,0.3,4,43,7,0,0,4,7,1,0,35,Orthodox,167.64,170.18,0.75
TJ Grant,2013-05-25,7,3,0,0,4,48.4,0.517,0.5,1.4,0.336,4,26,0,0,1,3,2,1,0,29,Orthodox,177.8,182.88,0.7
TJ Laramie,2020-09-19,0,0,0,0,0,3.2,0.59,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,22,Orthodox,167.64,167.64,
TJ O'Brien,2011-08-14,0,1,0,1,0,32.0,0.46,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0,24,Orthodox,187.96,196.0,0.0
TJ Waldburger,2014-02-22,4,3,0,1,0,11.71428571,0.588571429,2.571428571,1.714285714,0.542857143,2,12,0,0,0,1,0,3,0,25,Orthodox,180.34,190.5,0.5714285714285714
Tabatha Ricci,2021-06-05,0,0,0,0,0,2.13,0.18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,26,Orthodox,154.94,154.94,
Tae Hyun Bang,2016-09-03,2,2,0,0,1,31.5,0.385,0.5,0.5,0.5,1,10,0,0,1,0,1,0,0,33,Switch,175.26,180.34,0.5
Tafon Nchukwi,2021-09-18,2,1,0,1,0,6.56,0.53,0.0,1.15,0.57,2,8,0,0,0,1,1,0,0,26,Orthodox,182.88,195.58,0.6666666666666666
Tagir Ulanbekov,2020-10-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,30,Orthodox,167.64,167.64,
Tai Tuivasa,2021-07-10,5,3,0,0,2,4.48,0.5,0.0,0.0,0.0,3,14,0,0,0,1,4,0,0,28,Southpaw,187.96,190.5,0.625
Taila Santos,2021-09-25,3,1,0,0,2,3.55,0.5,0.8,2.6,0.86,2,12,0,0,0,3,0,0,0,28,Orthodox,167.64,172.72,0.75
Takanori Gomi,2017-09-22,4,8,0,4,0,30.41666667,0.2825,0.0,0.083333333,0.041666667,2,22,0,0,1,1,2,0,0,39,Southpaw,170.18,177.8,0.3333333333333333
Takashi Sato,2020-11-28,2,1,0,0,1,3.94,0.41,0.0,0.79,0.5,1,6,0,0,0,0,2,0,0,30,Southpaw,177.8,185.42,0.6666666666666666
Takenori Sato,2014-09-20,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,29,Southpaw,177.8,180.34,0.0
Takeya Mizugaki,2016-12-17,8,5,0,1,0,46.15384615,0.38,0.076923077,1.230769231,0.328461538,5,34,0,0,3,4,1,0,0,33,Orthodox,170.18,172.72,0.6153846153846154
Talita Bernardo,2018-10-27,0,2,0,2,0,34.0,0.385,0.5,2.0,0.255,0,6,0,0,0,0,0,0,0,31,Orthodox,162.56,172.72,0.0
Tamdan McCrory,2016-10-01,4,4,0,1,0,18.0,0.5,1.375,1.375,0.35,1,16,0,0,0,1,1,2,0,29,Switch,193.04,198.12,0.5
Tanner Boser,2021-06-26,3,3,0,2,0,4.21,0.52,0.0,0.0,0.0,2,15,0,0,0,1,2,0,0,29,Orthodox,187.96,190.5,0.5
Tarec Saffiedine,2017-06-17,2,3,0,2,0,60.0,0.448,0.2,0.6,0.132,1,17,0,0,0,2,0,0,0,30,Switch,177.8,177.8,0.4
Tateki Matsuda,2015-01-18,0,1,0,1,0,41.0,0.36,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,28,Orthodox,170.18,165.1,0.0
Tatiana Suarez,2019-06-08,4,0,0,0,4,42.75,0.6375,0.5,4.5,0.8175,4,8,1,0,0,1,1,2,0,28,Southpaw,165.1,167.64,1.0
Tatsuya Kawajiri,2016-08-06,3,2,0,1,0,22.6,0.6,0.4,3.0,0.324,2,14,0,0,0,2,0,1,0,38,Orthodox,170.18,175.26,0.6
Taylor Lapilus,2016-09-03,2,1,0,1,0,43.66666667,0.436666667,0.666666667,0.666666667,0.22,2,8,0,0,0,1,1,0,0,24,Southpaw,167.64,185.42,0.6666666666666666
Te Edwards,2019-01-19,0,1,0,1,0,5.0,0.33,0.0,1.0,1.0,0,2,0,0,0,0,0,0,0,28,Orthodox,172.72,182.88,0.0
Tecia Torres,2021-08-07,8,5,0,0,2,4.71,0.48,0.1,0.71,0.15,3,36,0,0,0,6,1,1,0,31,Orthodox,154.94,152.4,0.6153846153846154
Teemu Packalen,2019-09-07,1,2,0,1,0,2.57,0.54,1.5,2.31,0.25,1,5,0,0,0,0,0,1,0,32,Orthodox,185.42,190.5,0.3333333333333333
Terrance McKinney,2021-06-12,0,1,0,1,0,1.73,0.57,0.0,4.33,0.33,0,2,0,0,0,0,0,0,0,26,Switch,177.8,185.42,0.0
Terrion Ware,2018-09-15,0,3,0,3,0,77.66666667,0.333333333,0.0,0.666666667,0.11,0,9,0,0,0,0,0,0,0,32,Orthodox,172.72,180.34,0.0
Terry Etim,2013-02-16,6,4,0,1,0,21.6,0.448,1.0,0.3,0.133,4,22,0,0,0,1,1,4,0,27,Orthodox,185.42,185.42,0.6
Teruto Ishihara,2019-02-09,3,5,0,2,0,34.75,0.4675,0.0,0.375,0.0725,2,19,0,0,0,1,2,0,0,27,Southpaw,170.18,175.26,0.375
Thales Leites,2018-09-22,12,8,0,2,0,25.4,0.417,1.0,1.75,0.2735,5,54,1,0,1,4,2,5,0,37,Orthodox,185.42,198.12,0.6
Thiago Alves,2019-05-11,15,10,0,0,1,41.4,0.4564,0.24,0.52,0.3196,7,61,1,0,1,5,7,1,1,35,Orthodox,175.26,177.8,0.6
Thiago Moises,2021-07-17,5,2,0,0,3,2.49,0.37,1.2,1.03,0.35,3,18,0,0,0,3,1,1,0,26,Orthodox,175.26,177.8,0.7142857142857143
Thiago Perpetuo,2014-03-23,1,1,0,1,0,43.0,0.68,0.0,1.0,0.625,1,4,0,0,0,0,1,0,0,26,Orthodox,177.8,180.34,0.5
Thiago Santos,2021-10-02,13,8,0,3,0,3.95,0.48,0.1,0.61,0.36,4,43,1,0,0,2,11,0,0,37,Orthodox,187.96,193.04,0.6190476190476191
Thiago Silva,2013-10-09,6,5,0,0,1,28.72727273,0.551818182,0.363636364,0.545454545,0.318181818,4,20,0,0,0,0,6,0,0,30,Orthodox,187.96,187.96,0.5454545454545454
Thiago Tavares,2016-07-08,10,7,0,0,1,19.23529412,0.429411765,0.941176471,2.352941176,0.464705882,2,37,0,0,0,4,1,5,0,31,Orthodox,170.18,172.72,0.5882352941176471
Thibault Gouti,2018-10-27,1,4,0,1,0,20.4,0.312,0.2,0.8,0.16,1,9,0,0,0,0,1,0,0,31,Orthodox,177.8,182.88,0.2
Thomas Almeida,2021-03-27,5,4,0,3,0,4.84,0.43,0.0,0.17,0.14,4,18,0,0,0,1,4,0,0,29,Southpaw,170.18,177.8,0.5555555555555556
Thomas Gifford,2019-10-12,0,1,0,1,0,3.97,0.37,0.0,0.5,0.33,0,3,0,0,0,0,0,0,0,27,Orthodox,185.42,190.5,0.0
Tiago Trator,2015-09-05,1,1,0,1,0,34.5,0.48,0.0,0.0,0.0,1,4,0,0,0,1,0,0,0,28,Orthodox,175.26,177.8,0.5
Tiequan Zhang,2011-10-08,1,0,0,0,1,4.0,0.36,1.0,0.0,0.0,1,1,0,0,0,0,0,1,0,33,Orthodox,172.72,177.8,1.0
Tim Boetsch,2019-03-09,12,11,0,1,0,25.82608696,0.51173913,0.47826087,0.913043478,0.171304348,4,48,0,0,2,3,7,0,0,38,Orthodox,182.88,187.96,0.5217391304347826
Tim Credeur,2011-06-04,3,1,0,1,0,30.0,0.2825,2.0,0.25,0.25,3,8,0,0,0,0,2,1,0,33,Orthodox,190.5,190.5,0.75
Tim Elliott,2021-03-06,5,9,0,0,1,3.35,0.45,1.1,4.01,0.49,2,36,1,0,0,4,0,1,0,34,Southpaw,170.18,167.64,0.35714285714285715
Tim Hague,2011-01-22,1,3,0,3,0,23.5,0.245,0.5,1.0,0.57,1,8,0,0,0,0,0,1,0,27,Orthodox,193.04,193.04,0.25
Tim Johnson,2018-02-03,3,3,0,1,0,34.5,0.431666667,0.0,1.0,0.261666667,1,14,0,0,1,1,1,0,0,32,Southpaw,190.5,195.58,0.5
Tim Kennedy,2016-12-10,3,1,0,1,0,37.0,0.4525,0.25,1.75,0.2375,3,12,0,0,0,2,1,0,0,37,Orthodox,180.34,187.96,0.75
Tim Means,2021-06-26,13,9,0,0,2,5.16,0.48,0.2,0.92,0.41,4,51,0,0,1,5,5,2,0,37,Orthodox,187.96,190.5,0.5909090909090909
Tim Williams,2018-08-25,0,1,0,1,0,8.0,0.44,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,32,Orthodox,187.96,193.04,0.0
Timur Valiev,2021-06-26,1,0,0,0,1,5.5,0.71,0.0,2.73,0.66,1,5,0,0,0,1,0,0,0,31,Orthodox,167.64,170.18,1.0
Tito Ortiz,2012-07-07,15,11,0,2,0,25.30769231,0.517692308,0.307692308,2.115384615,0.522692308,6,62,10,0,2,3,7,2,1,37,Orthodox,190.5,187.96,0.5769230769230769
Todd Brown,2011-03-03,0,1,0,1,0,28.0,0.38,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,34,Orthodox,180.34,188.0,0.0
Todd Duffee,2015-07-15,3,1,0,0,2,20.75,0.555,0.0,0.0,0.0,2,6,0,0,0,0,3,0,0,29,Orthodox,190.5,200.66,0.75
Tom Aspinall,2021-09-04,3,0,0,0,3,7.19,0.65,1.4,2.73,1.0,3,4,0,0,0,0,2,1,0,28,Orthodox,195.58,198.12,1.0
Tom Breese,2021-01-20,5,2,0,0,1,3.77,0.51,0.3,0.0,0.0,3,11,0,0,0,1,4,0,0,29,Southpaw,190.5,185.42,0.7142857142857143
Tom DeBlass,2012-11-10,0,1,0,1,0,1.0,0.16,1.0,2.0,0.5,0,3,0,0,0,0,0,0,0,30,Orthodox,182.88,190.5,0.0
Tom Duquesnoy,2018-03-17,1,1,0,1,0,34.5,0.53,0.0,0.5,0.5,1,5,0,0,0,0,1,0,0,24,Orthodox,170.18,172.72,0.5
Tom Lawlor,2016-03-05,6,4,0,0,2,21.3,0.407,0.9,1.5,0.16,2,21,0,0,0,2,2,2,0,32,Southpaw,182.88,187.96,0.6
Tom Niinimaki,2014-08-23,1,1,0,1,0,12.0,0.625,0.0,3.0,0.47,1,4,0,0,1,0,0,0,0,32,Orthodox,175.26,175.26,0.5
Tom Watson,2015-08-08,2,4,0,1,0,53.0,0.426666667,0.0,0.0,0.0,1,17,0,0,0,1,1,0,0,33,Orthodox,185.42,185.42,0.3333333333333333
Tomasz Drwal,2010-09-15,3,2,0,1,0,23.0,0.364,0.2,1.8,0.544,3,7,0,0,0,0,2,1,0,28,Orthodox,185.42,193.04,0.6
Tommy Hayden,2012-08-11,0,1,0,1,0,7.0,0.33,0.0,2.0,0.66,0,1,0,0,0,0,0,0,0,26,Southpaw,175.26,182.88,0.0
Tony Ferguson,2021-05-15,15,3,0,2,0,5.15,0.45,1.1,0.42,0.42,12,43,2,0,1,3,5,6,0,37,Orthodox,180.34,193.04,0.8333333333333334
Tony Gravely,2021-09-18,3,1,0,0,2,4.14,0.54,0.6,5.57,0.48,2,11,0,0,1,0,2,0,0,29,Orthodox,165.1,175.26,0.75
Tony Kelley,2020-10-10,0,1,0,1,0,7.6,0.5,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,33,Switch,175.26,177.8,0.0
Tony Sims,2016-01-02,1,1,0,1,0,16.5,0.655,0.5,0.0,0.0,1,4,0,0,0,0,1,0,0,30,Southpaw,180.34,177.8,0.5
Tonya Evinger,2019-06-01,0,2,0,2,0,20.5,0.465,0.0,0.5,0.125,0,4,1,0,0,0,0,0,0,37,Orthodox,170.18,177.8,0.0
Tor Troeng,2014-10-04,1,2,0,2,0,13.66666667,0.543333333,0.333333333,0.666666667,0.4,1,7,0,0,0,0,0,1,0,31,Orthodox,187.96,195.58,0.3333333333333333
Tracy Cortez,2021-04-17,3,0,0,0,3,3.85,0.55,0.2,3.0,0.46,3,9,0,0,0,3,0,0,0,27,Orthodox,165.1,165.1,1.0
Travis Browne,2017-07-08,9,7,0,3,0,22.8125,0.46375,0.125,0.625,0.30125,3,29,0,0,0,1,7,1,0,34,Orthodox,198.12,200.66,0.5625
Trevin Giles,2021-07-10,5,2,0,0,3,3.14,0.54,0.3,1.27,0.8,3,20,0,0,1,1,3,0,0,28,Orthodox,182.88,187.96,0.7142857142857143
Trevin Jones,2021-08-21,1,0,0,0,1,2.22,0.54,0.0,1.09,0.15,1,4,0,0,0,0,1,0,0,31,Southpaw,170.18,177.8,1.0
Trevor Smith,2018-12-15,5,5,0,1,0,42.5,0.552,0.6,1.6,0.255,2,26,0,0,1,4,0,0,0,37,Orthodox,190.5,190.5,0.5
Tristan Connelly,2021-04-24,1,0,0,0,1,2.77,0.47,0.5,0.5,0.14,1,3,0,0,0,1,0,0,0,35,Orthodox,177.8,172.72,1.0
Tucker Lutz,2021-05-15,2,0,0,0,2,5.09,0.52,0.3,2.33,0.63,2,6,0,0,0,2,0,0,0,26,Orthodox,172.72,182.88,1.0
Tyron Woodley,2021-03-27,17,6,1,3,0,2.36,0.48,0.4,1.06,0.4,8,68,6,1,3,3,6,4,0,38,Orthodox,175.26,187.96,0.7083333333333334
Tyson Griffin,2011-06-26,7,5,0,3,0,44.91666667,0.375,0.833333333,1.666666667,0.390833333,4,31,0,0,1,4,1,1,0,27,Orthodox,167.64,172.72,0.5833333333333334
Tyson Nam,2021-01-20,2,2,0,0,2,3.55,0.32,0.0,0.0,0.0,2,9,0,0,0,0,2,0,0,37,Orthodox,170.18,172.72,0.5
Tyson Pedro,2018-12-01,3,2,0,1,0,15.8,0.612,0.6,0.4,0.2,2,7,0,0,0,0,1,2,0,27,Orthodox,190.5,200.66,0.6
Ulka Sasaki,2018-11-17,4,4,0,0,1,16.5,0.4375,0.625,1.625,0.30375,1,15,0,0,0,0,0,4,0,29,Southpaw,177.8,180.34,0.5
Ulysses Gomez,2013-02-16,0,1,0,1,0,16.0,0.37,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,29,Orthodox,167.64,167.64,0.0
Umar Nurmagomedov,2021-01-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,Orthodox,172.72,172.72,
Uriah Hall,2021-07-31,10,7,0,0,4,3.47,0.49,0.2,0.58,0.38,4,37,0,0,1,1,8,0,0,37,Orthodox,182.88,200.66,0.5882352941176471
Urijah Faber,2019-07-13,19,9,0,0,1,2.65,0.4,0.8,1.54,0.3,6,78,4,0,0,5,2,12,0,40,Orthodox,167.64,170.18,0.6785714285714286
Uros Medic,2021-09-25,2,0,0,0,2,10.53,0.75,0.0,0.0,0.0,2,2,0,0,0,0,2,0,0,28,Southpaw,185.42,180.34,1.0
Vagner Rocha,2014-11-07,1,2,0,1,0,23.66666667,0.41,1.333333333,1.0,0.38,1,6,0,0,0,0,0,1,0,32,Orthodox,177.8,185.42,0.3333333333333333
Valentina Shevchenko,2021-09-25,10,2,0,0,7,3.21,0.52,0.3,2.62,0.64,7,42,7,0,1,4,3,2,0,33,Southpaw,165.1,167.64,0.8333333333333334
Valerie Letourneau,2016-06-18,3,1,0,1,0,78.5,0.365,0.5,1.0,0.55,3,14,1,0,1,2,0,0,0,33,Orthodox,170.18,172.72,0.75
Valmir Lazaro,2015-11-21,1,1,0,0,1,89.0,0.365,0.0,2.0,0.2,1,6,0,0,1,0,0,0,0,30,Orthodox,182.88,185.42,0.5
Vanessa Demopoulos,2021-08-28,0,1,0,1,0,3.13,0.42,1.0,0.0,0.0,0,3,0,0,0,0,0,0,0,32,Orthodox,157.48,149.86,0.0
Vanessa Melo,2021-01-16,0,3,0,3,0,3.4,0.3,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,32,Orthodox,165.1,165.1,0.0
Vaughan Lee,2015-07-18,3,4,0,1,0,33.0,0.537142857,0.571428571,0.571428571,0.062857143,1,14,0,0,0,2,0,1,0,32,Orthodox,167.64,167.64,0.42857142857142855
Veronica Macedo,2020-03-14,1,3,0,0,1,1.9,0.45,0.8,0.8,1.0,1,9,0,0,0,0,0,1,0,24,Southpaw,162.56,162.56,0.25
Vicente Luque,2021-08-07,13,3,0,0,3,5.65,0.54,1.0,0.64,0.5,6,31,0,0,1,0,8,4,0,29,Orthodox,180.34,190.5,0.8125
Victor Rodriguez,2021-05-22,0,1,0,1,0,1.59,0.37,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,28,Switch,165.1,170.18,0.0
Victoria Leonardo,2021-08-07,1,1,0,1,0,3.71,0.41,0.0,1.56,0.27,1,4,0,0,0,0,1,0,0,31,Orthodox,165.1,162.56,0.5
Vik Grujic,2015-05-09,1,2,0,1,0,8.666666667,0.496666667,0.0,0.666666667,0.276666667,1,5,0,0,0,0,1,0,0,38,Orthodox,180.34,185.42,0.3333333333333333
Viktor Pesta,2017-01-15,1,3,0,2,0,18.0,0.3925,0.0,2.5,0.1975,1,11,0,0,0,1,0,0,0,26,Orthodox,190.5,195.58,0.25
Vinc Pichel,2021-08-21,6,2,0,0,2,3.42,0.45,0.3,3.29,0.54,4,19,0,0,0,5,1,0,0,38,Orthodox,177.8,182.88,0.75
Vince Cachero,2021-02-27,0,1,0,1,0,3.29,0.45,0.5,0.0,0.0,0,3,0,0,0,0,0,0,0,31,Orthodox,167.64,172.72,0.0
Vince Morales,2021-08-07,1,4,0,2,0,4.39,0.39,0.0,0.2,0.25,1,13,0,0,0,1,0,0,0,30,Orthodox,170.18,177.8,0.2
Vincente Luque,2019-08-10,9,2,0,0,5,5.18,0.53,1.0,0.82,0.5,5,13,0,0,0,0,6,3,0,27,Orthodox,180.34,190.5,0.8181818181818182
Vinicius Moreira,2021-01-20,1,3,0,3,0,2.79,0.6,1.7,2.61,0.18,1,5,0,0,0,0,0,1,0,31,Orthodox,193.04,193.04,0.25
Vinny Magalhaes,2013-08-03,1,3,0,1,0,20.5,0.3475,0.5,1.0,0.33,1,9,1,0,0,0,0,1,0,29,Orthodox,190.5,200.66,0.25
Virna Jandiroba,2021-06-19,2,2,0,1,0,2.65,0.46,1.9,2.5,0.53,2,9,0,0,0,0,0,2,0,33,Orthodox,160.02,162.56,0.5
Viscardi Andrade,2016-03-19,2,1,0,0,1,38.0,0.473333333,0.0,0.333333333,0.166666667,1,7,0,0,0,1,1,0,0,32,Orthodox,180.34,190.5,0.6666666666666666
Vitor Belfort,2018-05-12,15,10,0,0,1,11.4,0.5072,0.32,0.24,0.11,3,38,6,0,0,1,11,2,1,41,Southpaw,182.88,187.96,0.6
Vitor Miranda,2017-06-25,3,2,0,1,0,33.0,0.558,0.0,0.4,0.3,3,11,1,0,0,0,3,0,0,38,Orthodox,185.42,195.58,0.6
Viviane Araujo,2021-05-15,4,1,0,0,2,5.14,0.47,0.3,2.1,0.6,2,15,0,0,0,3,1,0,0,34,Orthodox,162.56,172.72,0.8
Viviane Pereira,2018-06-23,2,1,0,1,0,39.33333333,0.396666667,0.333333333,0.333333333,0.333333333,2,9,0,0,1,1,0,0,0,24,Orthodox,154.94,160.02,0.6666666666666666
Vladimir Matyushenko,2013-01-26,7,4,0,1,0,17.54545455,0.493636364,0.090909091,1.727272727,0.412727273,2,23,1,0,1,3,3,0,0,42,Orthodox,182.88,187.96,0.6363636363636364
Volkan Oezdemir,2020-07-11,5,3,0,0,2,4.88,0.45,0.0,0.39,0.22,3,18,1,0,2,0,3,0,0,30,Orthodox,187.96,190.5,0.625
Wagner Prado,2012-10-13,0,1,0,1,0,2.0,0.12,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,25,Southpaw,182.88,187.96,0.0
Wagner Silva,2014-11-08,0,1,0,1,0,17.0,0.32,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,27,Orthodox,182.88,180.34,0.0
Walel Watson,2012-09-22,1,2,0,2,0,22.33333333,0.31,1.0,0.0,0.0,1,7,0,0,0,0,1,0,0,28,Orthodox,180.34,175.26,0.3333333333333333
Walt Harris,2021-06-05,6,8,0,2,0,3.05,0.39,0.1,0.29,0.28,3,26,0,0,0,0,6,0,0,37,Southpaw,195.58,195.58,0.42857142857142855
Wanderlei Silva,2013-03-02,4,7,0,1,0,25.63636364,0.397272727,0.090909091,0.181818182,0.181818182,1,26,1,0,0,1,3,0,0,36,Orthodox,180.34,187.96,0.36363636363636365
Warlley Alves,2021-06-26,8,4,0,0,1,3.09,0.47,1.0,1.48,0.54,4,28,0,0,0,2,3,3,0,30,Orthodox,180.34,182.88,0.6666666666666666
Waylon Lowe,2011-03-26,2,1,0,0,2,14.0,0.37,0.0,3.333333333,0.456666667,2,7,0,0,1,1,0,0,0,30,Southpaw,170.18,174.0,0.6666666666666666
Weili Zhang,2020-03-07,4,0,0,0,4,6.22,0.49,0.9,1.75,0.3,4,8,1,0,0,2,1,1,0,30,Switch,162.56,160.02,1.0
Wellington Turman,2021-08-28,1,3,0,2,0,3.04,0.47,0.6,2.22,0.22,1,8,0,0,0,1,0,0,0,25,Orthodox,182.88,182.88,0.25
Will Brooks,2017-11-18,1,2,0,2,0,33.33333333,0.756666667,0.0,1.666666667,0.22,1,7,0,0,0,1,0,0,0,31,Orthodox,177.8,182.88,0.3333333333333333
Will Campuzano,2014-03-15,0,3,0,3,0,39.66666667,0.38,0.0,1.666666667,0.333333333,0,9,0,0,0,0,0,0,0,27,Orthodox,175.26,177.8,0.0
William Knight,2021-08-21,3,1,0,1,0,3.55,0.72,0.3,2.36,0.53,3,10,0,0,0,1,2,0,0,33,Orthodox,177.8,185.42,0.75
William Patolino,2015-02-22,1,2,0,1,0,64.0,0.516666667,0.0,1.666666667,0.333333333,1,8,1,0,0,1,0,0,0,23,Orthodox,180.34,190.5,0.3333333333333333
Willie Gates,2016-05-08,1,2,0,1,0,18.0,0.42,0.333333333,0.0,0.0,1,7,0,0,0,0,1,0,0,29,Orthodox,172.72,177.8,0.3333333333333333
Wilson Reis,2019-04-13,7,5,0,0,1,22.5,0.320833333,0.5,4.166666667,0.398333333,3,31,1,0,0,5,0,2,0,34,Southpaw,162.56,165.1,0.5833333333333334
Wu Yanan,2021-01-16,1,2,0,1,0,4.79,0.45,0.4,0.44,0.14,1,7,0,0,0,0,0,1,0,24,Orthodox,172.72,167.64,0.3333333333333333
Wuliji Buren,2019-02-09,0,2,0,2,0,24.0,0.39,0.0,3.0,0.43,0,5,0,0,0,0,0,0,0,29,Orthodox,175.26,175.26,0.0
Yair Rodriguez,2019-10-18,7,1,0,0,1,4.33,0.45,0.9,0.9,0.29,6,26,0,0,2,2,3,0,0,27,Orthodox,180.34,180.34,0.875
Yan Cabral,2016-05-08,2,2,0,1,0,20.75,0.51,1.0,2.5,0.4175,1,11,0,0,0,1,0,1,0,32,Orthodox,180.34,185.42,0.5
Yan Xiaonan,2021-05-22,6,0,0,0,6,5.95,0.42,0.0,0.92,0.75,6,18,0,0,0,6,0,0,0,31,Orthodox,165.1,160.02,1.0
Yana Kunitskaya,2021-07-10,4,2,0,0,2,4.28,0.56,0.2,1.53,0.53,2,16,1,0,0,4,0,0,0,31,Orthodox,167.64,172.72,0.6666666666666666
Yancy Medeiros,2021-06-26,8,7,0,3,0,4.05,0.35,0.5,0.12,0.25,3,31,0,0,1,1,3,3,0,33,Orthodox,177.8,190.5,0.5333333333333333
Yao Zhikui,2015-11-28,1,1,0,0,1,18.0,0.24,0.0,0.5,0.08,1,6,0,0,1,0,0,0,0,24,Orthodox,165.1,162.56,0.5
Yaotzin Meza,2016-02-27,2,4,0,1,0,16.0,0.428333333,1.333333333,1.0,0.35,1,15,0,0,0,1,0,1,0,35,Orthodox,175.26,187.96,0.3333333333333333
Yasuhiro Urushitani,2012-11-10,0,1,0,1,0,8.0,0.44,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,36,Southpaw,165.1,170.0,0.0
Yoel Romero,2020-03-07,9,4,0,2,0,3.71,0.49,0.0,1.79,0.31,8,40,2,0,1,1,7,0,0,42,Southpaw,182.88,185.42,0.6923076923076923
Yoislandy Izquierdo,2012-07-07,0,1,0,1,0,36.0,0.56,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,28,Southpaw,180.34,184.0,0.0
Yorgan De Castro,2021-04-10,2,2,0,2,0,2.46,0.43,0.0,0.0,0.0,2,8,0,0,0,0,2,0,0,34,Orthodox,182.88,187.96,0.5
Yosdenis Cedeno,2015-07-11,1,2,0,1,0,18.66666667,0.366666667,0.0,0.0,0.0,1,7,0,0,0,0,0,0,1,30,Orthodox,172.72,175.26,0.3333333333333333
Yoshihiro Akiyama,2015-11-28,2,4,0,0,1,37.16666667,0.323333333,0.166666667,2.0,0.441666667,1,16,0,0,1,1,0,0,0,40,Orthodox,177.8,185.42,0.3333333333333333
Yoshinori Horie,2019-07-27,0,0,0,0,0,2.76,0.49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,Orthodox,172.72,177.8,
Yoshiyuki Yoshida,2010-05-08,2,2,0,1,0,2.75,0.335,0.5,0.25,0.25,1,4,0,0,0,0,0,2,0,35,Southpaw,180.34,177.8,0.5
Youssef Zalal,2021-06-05,3,2,0,2,0,2.51,0.5,1.2,2.33,0.29,3,15,0,0,0,3,0,0,0,24,Switch,177.8,182.88,0.6
Youssef Zalel,2020-02-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,23,Switch,177.8,182.88,
Yui Chul Nam,2015-11-28,1,1,0,1,0,53.0,0.535,0.5,1.5,0.83,1,6,0,0,1,0,0,0,0,34,Orthodox,175.26,175.26,0.5
Yuri Villefort,2013-09-04,0,1,0,1,0,48.0,0.42,1.0,3.0,0.5,0,3,0,0,0,0,0,0,0,22,Orthodox,182.88,185.42,0.0
Yushin Okami,2018-12-01,14,6,0,0,1,25.15,0.3835,0.45,1.65,0.368,4,52,1,0,2,7,4,0,1,37,Southpaw,187.96,190.5,0.7
Yves Edwards,2014-11-22,10,10,0,4,0,27.8,0.4705,0.5,0.3,0.2165,6,45,0,0,1,2,5,2,0,38,Southpaw,175.26,185.42,0.5
