,Winner,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_age,B_age
2317,Red,0,1,0,65.0,0.43,1.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,180.34,182.88,1,0,0,27.83333333,0.491666667,0.5,1.166666667,0.336666667,4,2,16,1,0,0,1,1,2,0,4,Orthodox,182.88,182.88,34,29
2318,Red,0,1,0,88.0,0.56,0.0,1.0,0.16,1,0,3,0,0,0,1,0,0,0,1,Orthodox,185.42,195.58,0,2,0,17.66666667,0.414444444,0.111111111,1.666666667,0.353333333,3,3,19,1,0,1,4,0,1,0,6,Southpaw,185.42,198.12,31,28
2320,Red,1,0,0,19.35714286,0.435,0.571428571,2.142857143,0.333571429,2,8,32,1,0,0,3,0,3,0,6,Orthodox,165.1,170.18,1,0,0,23.5,0.34,0.25,0.0,0.0,2,2,9,0,0,0,1,1,0,0,2,Orthodox,170.18,180.34,38,35
2321,Red,1,0,0,76.0,0.47,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,195.58,203.2,0,1,0,12.5,0.48,0.5,1.0,0.15,1,1,4,0,0,0,0,0,1,0,1,Orthodox,187.96,187.96,23,36
2322,Red,0,2,0,41.0,0.606666667,0.5,3.5,0.673333333,2,2,15,0,0,0,3,1,0,0,4,Southpaw,170.18,167.64,0,1,0,27.8,0.56,0.8,0.6,0.3,1,3,9,0,0,0,0,1,1,0,2,Orthodox,167.64,165.1,30,24
2323,Red,2,0,0,29.2,0.542,0.2,0.7,0.324,3,5,21,1,0,0,1,2,0,2,5,Orthodox,182.88,200.66,0,3,0,39.6,0.505,0.3,0.8,0.325,3,3,24,0,0,0,3,3,1,0,7,Orthodox,187.96,193.04,31,32
2324,Blue,1,0,0,25.0,0.4325,0.75,0.25,0.25,3,1,9,0,0,0,1,2,0,0,3,Southpaw,177.8,177.8,2,0,0,42.33333333,0.421428571,0.0,0.714285714,0.380952381,3,10,54,1,0,2,4,4,0,1,11,Orthodox,172.72,175.26,32,26
2326,Red,0,2,0,42.66666667,0.52,0.0,0.0,0.0,2,1,6,0,0,0,0,2,0,0,2,Southpaw,170.18,175.26,0,1,0,26.0,0.28,0.0,0.0,0.0,1,2,9,1,0,0,1,0,0,0,1,Southpaw,175.26,165.1,30,25
2328,Red,0,1,0,47.83333333,0.436666667,0.333333333,2.833333333,0.355,3,2,20,1,0,0,3,1,0,0,4,Orthodox,162.56,165.1,0,2,0,50.14285714,0.475714286,0.0,1.571428571,0.397142857,4,1,20,1,0,0,4,2,0,0,6,Orthodox,165.1,167.64,26,31
2329,Red,0,2,0,18.0,0.545,0.0,0.0,0.0,2,0,3,0,0,0,0,1,0,1,2,Orthodox,172.72,180.34,0,2,0,41.375,0.3925,0.875,2.0,0.3675,4,2,18,0,0,1,3,1,1,0,6,Orthodox,175.26,195.58,24,28
2330,Blue,1,0,0,1.0,0.25,2.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,Switch,160.02,162.56,1,0,0,6.0,0.6,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,160.02,165.1,32,25
2332,Red,1,0,0,24.0,0.542,0.0,1.0,0.38,2,3,13,0,0,0,1,1,0,0,2,Southpaw,190.5,187.96,1,0,0,26.0,0.343333333,0.5,1.166666667,0.365,2,2,13,0,0,0,2,1,1,0,4,Southpaw,182.88,190.5,32,32
2333,Red,1,0,0,5.5,0.15,0.0,1.5,0.45,1,1,4,0,0,1,0,0,0,0,1,Orthodox,160.02,154.94,2,0,0,42.5,0.365,0.5,0.25,0.25,2,2,10,0,0,0,1,0,1,0,2,Orthodox,167.64,172.72,39,27
2336,Blue,0,1,0,49.0,0.496666667,0.0,0.555555556,0.2,7,1,18,2,1,0,1,6,0,0,8,Southpaw,175.26,187.96,0,3,0,41.5,0.4625,0.0,2.5,0.25,3,1,10,1,0,2,0,1,0,0,3,Orthodox,175.26,175.26,32,28
2337,Red,0,3,0,89.66666667,0.393333333,0.0,0.0,0.0,3,0,9,0,0,1,2,0,0,0,3,Orthodox,160.02,162.56,0,6,0,109.8333333,0.45,0.0,0.166666667,0.083333333,6,0,21,4,0,1,3,2,0,0,6,Orthodox,167.64,165.1,29,31
2338,Blue,0,7,0,40.0,0.618571429,0.0,1.571428571,0.261428571,7,0,19,0,0,1,1,5,0,0,7,Southpaw,182.88,185.42,1,0,0,33.6,0.49,0.7,2.4,0.699,9,1,24,5,0,0,3,4,2,0,9,Orthodox,187.96,198.12,32,39
2339,Blue,0,3,0,50.85714286,0.528571429,0.857142857,1.285714286,0.537142857,3,2,18,0,0,1,2,0,2,0,5,Orthodox,170.18,170.18,1,0,0,31.625,0.42375,1.375,1.125,0.20125,5,3,24,3,1,0,3,0,1,0,5,Orthodox,167.64,165.1,30,28
2340,Red,0,1,0,35.13043478,0.465652174,0.391304348,1.173913043,0.307391304,3,11,62,0,0,1,5,5,0,1,12,Orthodox,172.72,180.34,1,0,0,63.3,0.415,0.4,3.05,0.3165,5,6,74,8,0,0,8,4,2,0,14,Orthodox,167.64,172.72,35,30
2341,Red,0,1,0,44.26666667,0.346,0.0,0.466666667,0.35,4,6,37,1,0,0,5,4,0,0,9,Southpaw,177.8,185.42,0,7,0,38.57142857,0.492857143,0.428571429,5.285714286,0.387142857,7,0,18,0,0,0,4,2,1,0,7,Orthodox,177.8,177.8,28,30
2342,Blue,0,1,0,27.68421053,0.506842105,0.578947368,1.105263158,0.207368421,4,9,43,0,0,2,3,5,0,0,10,Orthodox,182.88,187.96,1,0,0,42.46666667,0.481333333,0.466666667,2.4,0.290666667,4,6,42,0,0,2,5,1,1,0,9,Orthodox,182.88,193.04,33,35
2343,Red,0,1,0,71.5,0.41,0.0,2.5,0.5,1,1,6,0,0,0,0,1,0,0,1,Orthodox,180.34,182.88,0,3,0,19.0,0.4775,0.75,1.0,0.2,3,1,7,0,0,0,0,1,2,0,3,Orthodox,180.34,190.5,24,28
2344,Red,1,0,0,37.4,0.4675,0.3,0.55,0.2995,7,7,47,1,0,0,4,7,1,1,13,Orthodox,175.26,177.8,0,2,0,28.29166667,0.36125,1.458333333,1.125,0.424583333,7,8,56,0,0,2,5,3,6,0,16,Southpaw,172.72,180.34,33,33
2345,Red,0,1,0,45.0,0.32,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,172.72,0,1,0,30.6,0.57,0.4,2.2,0.592,1,3,12,1,0,0,1,1,0,0,2,Orthodox,167.64,167.64,32,27
2346,Blue,0,8,0,38.75,0.405,1.083333333,0.5,0.346666667,8,1,23,1,0,1,2,2,5,1,11,Orthodox,180.34,193.04,1,0,0,34.6,0.418,0.6,1.95,0.3365,5,6,50,3,0,0,8,4,2,0,14,Southpaw,172.72,177.8,32,32
2348,Red,1,0,0,23.8125,0.506875,1.25,1.25,0.364375,4,7,31,0,0,0,1,0,8,0,9,Orthodox,177.8,187.96,1,0,0,31.0,0.44,0.7,1.1,0.192,4,3,24,1,0,0,3,2,2,0,7,Orthodox,172.72,180.34,34,27
2350,Red,0,4,0,70.0,0.5325,0.25,0.75,0.375,4,0,12,0,0,0,3,1,0,0,4,Orthodox,175.26,177.8,0,1,0,30.88888889,0.477777778,0.555555556,1.0,0.323333333,5,2,18,0,0,1,2,1,3,0,7,Southpaw,177.8,182.88,27,31
2352,Red,0,2,0,28.55555556,0.516666667,0.555555556,1.0,0.281111111,2,4,22,0,0,0,2,1,2,0,5,Orthodox,172.72,185.42,0,2,0,31.125,0.4825,0.125,2.0,0.33125,3,2,17,0,0,0,3,2,1,0,6,Orthodox,172.72,172.72,26,28
2353,Blue,0,1,0,45.25,0.3475,1.5,0.5,0.1175,1,3,12,1,0,0,0,0,1,0,1,Orthodox,167.64,165.1,0,3,0,27.0,0.413333333,0.333333333,0.666666667,0.416666667,3,0,8,0,0,1,1,0,1,0,3,Orthodox,172.72,175.26,30,29
2354,Blue,1,0,0,13.0,0.37,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,193.04,1,0,0,35.0,0.465,0.0,2.0,0.455,1,1,6,1,0,1,0,0,0,0,1,Orthodox,182.88,185.42,30,30
2355,Blue,0,1,0,33.0,0.28,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,Orthodox,170.18,172.72,1,0,0,33.5,0.415,0.5,0.0,0.0,1,1,5,0,0,0,0,0,1,0,1,Orthodox,172.72,175.26,36,31
2356,Red,0,1,0,17.0,0.445,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,Orthodox,193.04,205.74,0,2,0,24.375,0.54875,0.125,0.0,0.0,3,3,13,0,0,0,0,4,1,0,5,Southpaw,187.96,190.5,30,26
2357,Red,1,0,0,8.0,0.28,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,0,2,0,72.5,0.385,0.0,0.0,0.0,2,0,4,0,0,0,0,2,0,0,2,Orthodox,180.34,180.34,31,37
2358,Red,1,0,0,42.0,0.32,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,1,0,0,46.5,0.43,0.0,3.0,0.33,1,1,6,1,0,0,1,0,0,0,1,Switch,170.18,177.8,27,23
2359,Red,0,1,0,26.17647059,0.507058824,0.294117647,0.823529412,0.231764706,4,8,42,3,0,2,3,4,0,0,9,Orthodox,180.34,187.96,0,4,0,54.38461538,0.389615385,0.192307692,1.0,0.256923077,4,7,70,2,0,2,7,10,0,0,19,Orthodox,185.42,190.5,37,46
2360,Blue,0,2,0,37.66666667,0.505555556,0.333333333,0.777777778,0.333333333,2,3,22,0,0,0,3,2,1,0,6,Orthodox,187.96,193.04,1,0,0,10.45454545,0.525454545,0.363636364,0.272727273,0.125,3,8,32,6,0,0,0,11,2,1,14,Southpaw,182.88,187.96,39,31
2361,Blue,1,0,0,30.5,0.55,0.166666667,0.5,0.166666667,3,2,12,0,0,0,1,1,0,2,4,Orthodox,185.42,200.66,1,0,0,25.7,0.519,0.2,0.6,0.3,4,3,25,1,1,0,1,4,1,0,7,Southpaw,190.5,203.2,33,36
2362,Red,0,3,0,35.5,0.693333333,0.166666667,0.666666667,0.288333333,3,2,16,0,2,0,0,2,0,0,4,Southpaw,182.88,187.96,0,1,0,23.76470588,0.467058824,1.117647059,0.235294118,0.235294118,4,6,30,0,1,0,1,5,4,0,11,Orthodox,210.82,213.36,28,34
2363,Red,3,0,0,22.4,0.42,0.8,2.0,0.266,2,3,12,0,0,1,0,0,1,0,2,Orthodox,170.18,177.8,0,3,0,33.33333333,0.486666667,0.0,2.333333333,0.586666667,3,0,8,0,1,0,1,1,0,0,3,Orthodox,172.72,177.8,25,30
2364,Blue,1,0,0,28.91666667,0.475,0.416666667,1.166666667,0.388333333,3,5,30,0,0,1,4,2,0,0,7,Southpaw,175.26,180.34,0,1,0,35.90909091,0.306363636,0.181818182,1.636363636,0.335454545,2,6,26,0,0,2,1,1,1,0,5,Orthodox,167.64,172.72,38,36
2365,Blue,0,1,0,8.0,0.63,1.0,1.5,0.75,1,1,4,0,0,0,0,0,1,0,1,Orthodox,165.1,177.8,0,1,0,45.0,0.53,0.0,0.5,0.1,1,1,5,1,0,0,1,0,0,0,1,Orthodox,172.72,175.26,30,26
2366,Red,1,0,0,35.28571429,0.414285714,0.0,0.142857143,0.142857143,5,2,14,0,0,1,1,3,0,0,5,Orthodox,180.34,185.42,0,1,0,24.4,0.634,0.2,0.4,0.132,2,2,13,0,0,0,2,1,0,0,3,Southpaw,182.88,187.96,25,24
2368,Blue,0,1,0,31.0,0.62,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,177.8,180.34,0,2,0,33.0,0.42,0.5,0.0,0.0,2,0,4,0,0,0,1,0,1,0,2,Southpaw,185.42,187.96,29,25
2369,Red,0,3,0,10.6,0.452,0.2,0.8,0.35,3,1,8,0,0,1,0,2,1,0,4,Southpaw,177.8,182.88,0,3,0,25.6,0.428,0.4,1.0,0.428,3,1,11,1,0,0,1,1,2,0,4,Orthodox,182.88,190.5,36,33
2370,Red,0,1,0,37.44444444,0.423333333,0.0,0.777777778,0.304444444,3,2,23,3,0,0,2,4,0,1,7,Orthodox,160.02,167.64,0,5,0,54.0,0.420909091,0.545454545,0.454545455,0.181818182,5,2,24,0,0,0,3,5,1,0,9,Orthodox,160.02,170.18,26,32
2371,Blue,0,1,0,26.16666667,0.44,0.5,1.666666667,0.193333333,3,2,14,0,0,0,2,1,1,0,4,Orthodox,180.34,193.04,0,1,0,80.0,0.53,0.0,1.0,0.16,1,0,3,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,29,28
2375,Blue,1,0,0,28.16666667,0.355,0.166666667,1.833333333,0.561666667,1,3,12,0,0,0,1,2,0,0,3,Orthodox,180.34,187.96,1,0,0,32.0,0.465,0.333333333,2.666666667,0.393333333,2,3,18,0,0,1,2,0,0,0,3,Orthodox,172.72,175.26,32,26
2376,Red,0,1,0,18.0,0.32,0.0,0.0,0.0,1,3,7,0,0,0,0,1,0,0,1,Southpaw,195.58,195.58,0,1,0,35.5,0.475,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,Orthodox,190.5,193.04,35,33
2377,Blue,0,1,0,64.5,0.46,0.5,0.0,0.0,1,1,6,0,0,0,0,1,0,0,1,Orthodox,180.34,185.42,0,1,0,32.0,0.365,0.666666667,1.5,0.416666667,1,4,17,0,0,0,0,0,2,0,2,Southpaw,180.34,185.42,32,29
2378,Red,1,0,0,18.0,0.5,1.375,1.375,0.35,1,4,16,0,0,0,1,1,2,0,4,Switch,193.04,198.12,1,0,0,23.33333333,0.51952381,0.666666667,1.380952381,0.426190476,4,9,43,1,0,0,4,5,3,0,12,Orthodox,182.88,187.96,37,29
2379,Blue,1,0,0,24.0,0.2,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,185.42,190.5,1,0,0,35.0,0.59,0.0,0.5,0.5,1,1,3,0,0,0,0,1,0,0,1,Southpaw,187.96,190.5,29,22
2380,Blue,1,0,0,24.0,0.41,0.0,2.0,0.33,0,1,2,0,0,0,0,0,0,0,0,Orthodox,193.04,203.2,1,0,0,26.0,0.41,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,190.5,187.96,28,25
2383,Red,1,0,0,14.8,0.354,0.8,1.2,0.1,1,4,13,1,0,1,0,0,0,0,1,Orthodox,175.26,182.88,2,0,0,52.81818182,0.374545455,0.272727273,1.272727273,0.179090909,7,3,34,6,0,0,3,2,3,0,8,Orthodox,167.64,177.8,29,32
2384,Red,2,0,0,16.7,0.441,0.0,0.0,0.0,2,7,17,1,0,0,0,3,0,0,3,Orthodox,193.04,203.2,1,0,0,21.82352941,0.373529412,0.058823529,0.882352941,0.162352941,3,9,40,1,0,0,1,7,0,0,8,Orthodox,182.88,182.88,40,37
2385,Red,0,2,0,46.33333333,0.433333333,0.5,0.5,0.25,2,2,17,0,0,1,1,1,1,0,4,Orthodox,180.34,177.8,0,6,0,38.38461538,0.513846154,0.384615385,0.846153846,0.286923077,6,3,31,0,0,1,5,2,2,0,10,Southpaw,175.26,177.8,38,32
2386,Blue,1,0,0,7.0,0.77,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,1,0,0,18.375,0.44875,0.0,0.125,0.0625,4,3,12,0,0,0,1,4,0,0,5,Orthodox,187.96,193.04,32,29
2387,Red,0,1,0,25.4,0.416,0.0,0.2,0.1,1,3,9,0,0,1,0,1,0,0,2,Orthodox,180.34,180.34,1,0,0,13.625,0.39125,0.75,0.125,0.0625,3,4,14,1,0,1,0,1,2,0,4,Orthodox,170.18,185.42,29,30
2388,Blue,0,2,0,30.83333333,0.465,0.166666667,4.0,0.313333333,2,2,18,0,0,2,2,0,0,0,4,Orthodox,167.64,170.18,0,1,0,21.8,0.402,1.0,1.6,0.44,3,1,11,0,0,0,1,0,3,0,4,Orthodox,177.8,180.34,30,35
2389,Red,0,1,0,33.33333333,0.406666667,0.333333333,3.0,0.526666667,1,1,9,0,0,1,1,0,0,0,2,Orthodox,165.1,170.18,0,3,0,18.0,0.413,1.4,2.3,0.348,3,3,25,0,0,1,3,0,3,0,7,Orthodox,167.64,170.18,32,25
2390,Red,1,0,0,49.85714286,0.485714286,0.142857143,2.428571429,0.318571429,2,3,21,0,0,2,0,2,0,0,4,Orthodox,165.1,165.1,1,0,0,13.0,0.341428571,0.142857143,1.571428571,0.292857143,3,3,16,0,0,0,3,0,1,0,4,Orthodox,165.1,170.18,31,27
2391,Red,1,0,0,46.0,0.4,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,2,0,0,14.0,0.558333333,0.666666667,0.5,0.200833333,2,6,20,0,0,0,0,2,4,0,6,Orthodox,182.88,187.96,32,23
2392,Red,0,3,0,32.66666667,0.503333333,0.666666667,0.333333333,0.333333333,3,0,6,0,0,0,1,2,0,0,3,Southpaw,177.8,177.8,0,1,0,24.5,0.455,0.25,2.0,0.3475,2,1,9,0,0,0,2,1,0,0,3,Southpaw,180.34,187.96,33,26
2393,Red,1,0,0,7.0,0.485,2.5,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,Orthodox,180.34,185.42,0,2,0,21.66666667,0.47,1.0,1.333333333,0.266666667,2,1,6,0,0,0,0,0,2,0,2,Orthodox,180.34,190.5,24,29
2395,Blue,2,0,0,46.42857143,0.344285714,0.0,0.5,0.375,4,6,36,1,0,0,5,3,0,0,8,Southpaw,177.8,185.42,0,4,0,42.86666667,0.503333333,0.6,1.066666667,0.233333333,4,3,30,0,0,0,4,5,3,0,12,Southpaw,175.26,182.88,27,30
2396,Blue,0,4,0,21.85714286,0.467142857,0.428571429,1.571428571,0.175714286,4,1,13,0,0,0,2,3,1,0,6,Southpaw,185.42,195.58,1,0,0,32.33333333,0.565555556,0.222222222,0.777777778,0.36,3,4,20,1,0,0,1,2,0,2,5,Orthodox,182.88,200.66,32,32
2398,Red,1,0,0,37.375,0.53875,0.625,1.0,0.39,3,4,17,0,0,0,1,1,2,0,4,Orthodox,177.8,187.96,1,0,0,11.57142857,0.441428571,1.285714286,2.285714286,0.432857143,1,4,14,0,0,0,1,1,1,0,3,Orthodox,180.34,187.96,38,32
2399,Blue,1,0,0,18.0,0.45,0.5,1.5,0.3,1,1,3,0,0,0,0,0,1,0,1,Orthodox,177.8,177.8,1,0,0,21.8,0.418,0.4,2.2,0.602,4,1,11,0,0,0,2,0,2,0,4,Orthodox,177.8,177.8,28,24
2400,Red,1,0,0,41.375,0.46625,0.25,1.375,0.46625,3,4,18,0,0,0,3,1,0,0,4,Orthodox,172.72,180.34,1,0,0,18.33333333,0.353333333,2.0,1.166666667,0.371666667,4,2,14,0,0,0,1,1,2,0,4,Orthodox,180.34,182.88,31,32
2401,Red,1,0,0,22.6,0.401,0.6,1.0,0.376,2,5,20,0,0,0,2,3,0,0,5,Orthodox,172.72,170.18,1,0,0,31.33333333,0.45,2.0,0.0,0.0,2,1,7,0,0,0,1,0,1,0,2,Southpaw,172.72,180.34,28,30
2402,Blue,1,0,0,77.0,0.38,0.0,2.0,0.25,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,1,0,0,25.5,0.475,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,185.42,185.42,31,28
2403,Red,1,0,0,64.0,0.59,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,2,0,0,21.0,0.394,0.6,2.4,0.41,1,3,13,1,0,0,1,0,1,0,2,Orthodox,187.96,200.66,26,34
2404,Red,1,0,0,15.0,0.21,0.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,0,1,0,20.0,0.5,2.0,2.0,0.625,1,1,4,1,0,0,0,0,1,0,1,Orthodox,172.72,175.26,26,27
2405,Blue,1,0,0,29.0,0.48,1.0,0.5,0.125,1,1,5,0,0,0,1,0,0,0,1,Orthodox,190.5,198.12,0,1,0,49.0,0.42,0.0,2.0,0.66,1,0,3,1,0,1,0,0,0,0,1,Orthodox,182.88,185.42,30,26
2406,Red,0,4,0,36.33333333,0.756666667,0.0,0.333333333,0.277777778,4,3,17,0,0,0,2,4,0,0,6,Orthodox,193.04,203.2,0,3,0,51.45454545,0.525454545,0.0,1.454545455,0.347272727,3,2,27,1,0,0,3,6,0,0,9,Orthodox,193.04,203.2,34,36
2407,Red,1,0,0,21.92857143,0.480714286,0.142857143,0.714285714,0.344285714,3,5,24,0,0,0,1,7,1,0,9,Orthodox,198.12,200.66,1,0,0,45.18181818,0.584545455,0.181818182,0.545454545,0.150909091,6,3,24,3,0,0,2,4,2,0,8,Orthodox,193.04,195.58,39,34
2409,Blue,0,3,0,52.0,0.466666667,0.0,1.0,0.166666667,3,0,7,0,0,1,1,1,0,0,3,Orthodox,162.56,172.72,1,0,0,42.28571429,0.468571429,0.571428571,1.5,0.29,4,5,44,4,0,0,3,0,6,0,9,Orthodox,167.64,170.18,37,27
2410,Red,0,2,0,81.25,0.53,0.0,2.0,0.4375,2,1,10,0,0,0,2,1,0,0,3,Orthodox,167.64,165.1,0,1,0,64.375,0.57375,0.5,1.625,0.5525,3,3,17,0,0,1,2,1,1,0,5,Orthodox,154.94,157.48,24,30
2411,Blue,2,0,0,59.8,0.542,0.0,0.2,0.05,3,2,12,1,0,1,1,1,0,0,3,Orthodox,165.1,162.56,3,0,0,48.0,0.418333333,0.166666667,0.166666667,0.166666667,1,5,17,0,0,0,0,0,0,1,1,Orthodox,167.64,167.64,30,33
2412,Red,1,0,0,17.16666667,0.485,0.833333333,0.5,0.105,4,2,11,0,0,0,1,2,1,0,4,Orthodox,185.42,185.42,1,0,0,38.58333333,0.413333333,0.0,1.166666667,0.253333333,5,4,31,0,0,1,6,1,0,0,8,Orthodox,185.42,187.96,28,28
2415,Red,2,0,0,62.71428571,0.312857143,0.0,0.142857143,0.071428571,2,4,21,0,0,1,2,0,0,0,3,Orthodox,177.8,190.5,1,0,0,28.625,0.3575,0.375,0.0,0.0,2,5,13,0,0,1,0,0,2,0,3,Orthodox,177.8,190.5,29,29
2416,Blue,1,0,0,37.66666667,0.633333333,0.444444444,0.444444444,0.333333333,4,3,18,1,0,0,1,4,1,0,6,Orthodox,190.5,198.12,2,0,0,21.45,0.456,0.25,0.1,0.1,7,6,37,5,0,1,2,9,2,0,14,Orthodox,190.5,195.58,37,38
2417,Red,0,1,0,43.75,0.54,0.25,1.25,0.5,1,2,10,0,0,0,1,1,0,0,2,Orthodox,187.96,198.12,2,0,0,41.16666667,0.3825,0.416666667,1.083333333,0.285,6,4,27,2,0,0,2,4,2,0,8,Orthodox,195.58,200.66,29,33
2418,Red,0,3,0,10.71428571,0.427142857,0.285714286,0.857142857,0.368571429,3,2,11,0,0,0,1,3,1,0,5,Orthodox,177.8,185.42,1,0,0,26.55555556,0.371111111,0.277777778,2.277777778,0.271111111,5,5,42,1,0,1,8,3,1,0,13,Orthodox,187.96,187.96,33,33
2419,Red,0,1,0,31.5,0.385,0.5,0.5,0.5,1,2,10,0,0,1,0,1,0,0,2,Switch,175.26,180.34,0,2,0,43.75,0.3975,0.0,0.75,0.165,2,1,12,0,0,0,3,0,0,0,3,Southpaw,167.64,167.64,32,33
2421,Red,2,0,0,60.66666667,0.386666667,0.0,2.666666667,0.366666667,1,2,9,0,0,1,0,0,0,0,1,Orthodox,180.34,187.96,1,0,0,20.33333333,0.371666667,0.5,1.333333333,0.34,2,4,14,0,0,0,1,0,1,0,2,Southpaw,182.88,190.5,29,31
2423,Red,1,0,0,28.0,0.44,1.25,1.75,0.3025,2,2,10,0,0,0,0,0,2,0,2,Orthodox,170.18,175.26,1,0,0,43.66666667,0.436666667,0.666666667,0.666666667,0.22,2,1,8,0,0,0,1,1,0,0,2,Southpaw,167.64,185.42,24,32
2425,Red,1,0,0,30.71428571,0.525714286,0.428571429,1.714285714,0.432857143,2,4,18,0,0,0,2,0,1,0,3,Orthodox,175.26,182.88,0,2,0,23.85714286,0.382857143,0.142857143,3.714285714,0.492857143,3,2,18,0,0,0,3,1,0,1,5,Orthodox,172.72,185.42,29,30
2426,Red,1,0,0,63.41666667,0.378333333,0.75,0.5,0.159166667,5,5,37,3,0,1,1,4,0,1,7,Orthodox,187.96,190.5,0,5,0,22.17391304,0.531304348,1.0,2.391304348,0.382608696,5,6,61,1,0,0,8,1,8,0,17,Southpaw,185.42,182.88,38,32
2427,Red,0,1,0,22.66666667,0.509333333,1.333333333,1.066666667,0.364666667,4,6,28,0,0,0,1,0,8,0,9,Orthodox,177.8,187.96,3,0,0,28.77777778,0.452222222,0.333333333,0.666666667,0.073333333,5,4,22,3,0,1,0,2,2,0,5,Orthodox,177.8,182.88,29,26
2428,Red,0,2,0,55.66666667,0.506666667,0.333333333,0.333333333,0.11,2,1,7,0,0,0,1,0,1,0,2,Orthodox,167.64,162.56,1,0,0,52.75,0.51,1.0,2.0,0.33,3,1,14,0,0,0,1,1,1,0,3,Orthodox,162.56,165.1,22,27
2429,Blue,0,1,0,26.04347826,0.356086957,1.52173913,1.173913043,0.443043478,7,8,53,0,0,1,5,3,6,0,15,Southpaw,172.72,180.34,0,1,0,19.57142857,0.435714286,1.238095238,1.142857143,0.380952381,3,8,40,0,0,0,1,4,7,1,13,Orthodox,177.8,180.34,32,32
2430,Red,3,0,0,24.16666667,0.493333333,0.333333333,0.5,0.11,1,5,13,0,0,0,1,0,0,0,1,Southpaw,180.34,195.58,0,1,0,19.42857143,0.554285714,0.142857143,0.0,0.0,3,3,11,0,0,0,0,3,1,0,4,Southpaw,187.96,190.5,30,35
2431,Blue,1,0,0,52.0,0.4,0.0,1.0,0.2,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,0,1,0,38.0,0.53,0.0,5.0,0.55,1,0,3,1,0,0,1,0,0,0,1,Switch,170.18,177.8,27,29
2432,Blue,1,0,0,65.0,0.43,0.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,1,0,0,40.66666667,0.563333333,1.0,0.666666667,0.133333333,1,2,8,0,0,0,0,1,0,0,1,Southpaw,185.42,182.88,33,26
2434,Red,2,0,0,14.5,0.21,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,2,0,0,55.2,0.426,0.0,0.8,0.114,3,2,13,1,0,1,2,0,0,0,3,Orthodox,177.8,180.34,30,29
2436,Blue,1,0,0,34.625,0.4875,0.0,0.625,0.225,7,1,13,2,0,0,1,6,0,0,7,Southpaw,175.26,187.96,0,2,0,47.45454545,0.423636364,1.136363636,0.727272727,0.34,5,8,52,2,0,1,2,2,9,0,14,Southpaw,182.88,193.04,31,28
